W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.310000, 0.310000, 97586611.000000, 0.601400, 33.000000, 10000.000000
3.000000, 0.310000, 0.310000, 73839483.000000, 0.574200, 28.000000, 10000.000000
3.000000, 0.310000, 0.310000, 76352829.000000, 0.526100, 45.000000, 10000.000000
3.000000, 0.310000, 0.310000, 72030249.000000, 0.569300, 39.000000, 10000.000000
3.000000, 0.310000, 0.310000, 78820365.000000, 0.597200, 34.000000, 10000.000000
3.000000, 0.310000, 0.310000, 51809430.000000, 0.560600, 50.000000, 10000.000000
3.000000, 0.310000, 0.310000, 13683249.000000, 0.595000, 28.000000, 10000.000000
3.000000, 0.310000, 0.310000, 84135073.000000, 0.596900, 39.000000, 10000.000000
3.000000, 0.310000, 0.310000, 45588207.000000, 0.592000, 23.000000, 10000.000000
3.000000, 0.310000, 0.310000, 50534839.000000, 0.494400, 55.000000, 10000.000000
3.000000, 0.310000, 0.310000, 37709004.000000, 0.629600, 28.000000, 10000.000000
3.000000, 0.310000, 0.310000, 19072413.000000, 0.614900, 26.000000, 10000.000000
3.000000, 0.310000, 0.310000, 92749732.000000, 0.615100, 23.000000, 10000.000000
3.000000, 0.310000, 0.310000, 78375177.000000, 0.578200, 35.000000, 10000.000000
3.000000, 0.310000, 0.310000, 64742646.000000, 0.573800, 41.000000, 10000.000000
3.000000, 0.310000, 0.310000, 40839021.000000, 0.544500, 27.000000, 10000.000000
3.000000, 0.310000, 0.310000, 82453398.000000, 0.554200, 36.000000, 10000.000000
3.000000, 0.310000, 0.310000, 54997482.000000, 0.548700, 46.000000, 10000.000000
3.000000, 0.310000, 0.310000, 44898005.000000, 0.514300, 41.000000, 10000.000000
3.000000, 0.310000, 0.310000, 45595495.000000, 0.592900, 26.000000, 10000.000000
3.000000, 0.310000, 0.310000, 23496633.000000, 0.613600, 33.000000, 10000.000000
3.000000, 0.310000, 0.310000, 10121455.000000, 0.600100, 30.000000, 10000.000000
3.000000, 0.310000, 0.310000, 55903893.000000, 0.569500, 31.000000, 10000.000000
3.000000, 0.310000, 0.310000, 88901093.000000, 0.557500, 33.000000, 10000.000000
3.000000, 0.310000, 0.310000, 7317908.000000, 0.576700, 32.000000, 10000.000000
3.000000, 0.310000, 0.310000, 85970837.000000, 0.530700, 29.000000, 10000.000000
3.000000, 0.310000, 0.310000, 82935485.000000, 0.609000, 31.000000, 10000.000000
3.000000, 0.310000, 0.310000, 28399209.000000, 0.623400, 29.000000, 10000.000000
3.000000, 0.310000, 0.310000, 63534774.000000, 0.634100, 31.000000, 10000.000000
3.000000, 0.310000, 0.310000, 17357678.000000, 0.574200, 30.000000, 10000.000000
3.000000, 0.310000, 0.310000, 76050685.000000, 0.588200, 30.000000, 10000.000000
3.000000, 0.310000, 0.310000, 70351772.000000, 0.602300, 31.000000, 10000.000000
3.000000, 0.310000, 0.310000, 36098070.000000, 0.572300, 27.000000, 10000.000000
3.000000, 0.310000, 0.310000, 7724080.000000, 0.594300, 23.000000, 10000.000000
3.000000, 0.310000, 0.310000, 97099103.000000, 0.602200, 21.000000, 10000.000000
3.000000, 0.310000, 0.310000, 45123060.000000, 0.607000, 27.000000, 10000.000000
3.000000, 0.310000, 0.310000, 89418990.000000, 0.532300, 36.000000, 10000.000000
3.000000, 0.310000, 0.310000, 68113981.000000, 0.604300, 26.000000, 10000.000000
3.000000, 0.310000, 0.310000, 78059965.000000, 0.602600, 26.000000, 10000.000000
3.000000, 0.350000, 0.350000, 9835844.000000, 0.815600, 10.000000, 10000.000000
3.000000, 0.350000, 0.350000, 77621648.000000, 0.803200, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 65802579.000000, 0.800700, 14.000000, 10000.000000
3.000000, 0.350000, 0.350000, 44448965.000000, 0.820500, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 43868507.000000, 0.817200, 9.000000, 10000.000000
3.000000, 0.350000, 0.350000, 86001193.000000, 0.799900, 18.000000, 10000.000000
3.000000, 0.350000, 0.350000, 9508618.000000, 0.795500, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 70039434.000000, 0.799800, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 20945483.000000, 0.810600, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 10323557.000000, 0.797100, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 53121418.000000, 0.803800, 14.000000, 10000.000000
3.000000, 0.350000, 0.350000, 97586611.000000, 0.801100, 14.000000, 10000.000000
3.000000, 0.350000, 0.350000, 73839483.000000, 0.799400, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 76352829.000000, 0.808600, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 72030249.000000, 0.798100, 15.000000, 10000.000000
3.000000, 0.350000, 0.350000, 78820365.000000, 0.815700, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 51809430.000000, 0.796300, 18.000000, 10000.000000
3.000000, 0.350000, 0.350000, 13683249.000000, 0.805800, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 84135073.000000, 0.806100, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 45588207.000000, 0.802900, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 50534839.000000, 0.807200, 14.000000, 10000.000000
3.000000, 0.350000, 0.350000, 37709004.000000, 0.804500, 10.000000, 10000.000000
3.000000, 0.350000, 0.350000, 19072413.000000, 0.804200, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 92749732.000000, 0.803600, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 78375177.000000, 0.801900, 14.000000, 10000.000000
3.000000, 0.350000, 0.350000, 64742646.000000, 0.817200, 10.000000, 10000.000000
3.000000, 0.350000, 0.350000, 40839021.000000, 0.795000, 14.000000, 10000.000000
3.000000, 0.350000, 0.350000, 82453398.000000, 0.810000, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 54997482.000000, 0.797300, 15.000000, 10000.000000
3.000000, 0.350000, 0.350000, 44898005.000000, 0.797700, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 45595495.000000, 0.811700, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 23496633.000000, 0.819000, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 10121455.000000, 0.804900, 15.000000, 10000.000000
3.000000, 0.350000, 0.350000, 55903893.000000, 0.788800, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 88901093.000000, 0.797800, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 7317908.000000, 0.810100, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 85970837.000000, 0.807900, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 82935485.000000, 0.803900, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 28399209.000000, 0.814400, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 63534774.000000, 0.802000, 19.000000, 10000.000000
3.000000, 0.350000, 0.350000, 17357678.000000, 0.822700, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 76050685.000000, 0.799400, 16.000000, 10000.000000
3.000000, 0.350000, 0.350000, 70351772.000000, 0.798400, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 36098070.000000, 0.820900, 16.000000, 10000.000000
3.000000, 0.350000, 0.350000, 7724080.000000, 0.808700, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 97099103.000000, 0.815700, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 45123060.000000, 0.809100, 11.000000, 10000.000000
3.000000, 0.350000, 0.350000, 89418990.000000, 0.786700, 13.000000, 10000.000000
3.000000, 0.350000, 0.350000, 68113981.000000, 0.813900, 12.000000, 10000.000000
3.000000, 0.350000, 0.350000, 78059965.000000, 0.818500, 11.000000, 10000.000000
3.000000, 0.400000, 0.400000, 9835844.000000, 0.922000, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 77621648.000000, 0.917200, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 65802579.000000, 0.908200, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 44448965.000000, 0.913200, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 43868507.000000, 0.913200, 11.000000, 10000.000000
3.000000, 0.400000, 0.400000, 86001193.000000, 0.916300, 5.000000, 10000.000000
3.000000, 0.400000, 0.400000, 9508618.000000, 0.916200, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 70039434.000000, 0.916600, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 20945483.000000, 0.903600, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 10323557.000000, 0.903600, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 53121418.000000, 0.911000, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 97586611.000000, 0.907200, 11.000000, 10000.000000
3.000000, 0.400000, 0.400000, 73839483.000000, 0.915800, 5.000000, 10000.000000
3.000000, 0.400000, 0.400000, 76352829.000000, 0.914300, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 72030249.000000, 0.917200, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 78820365.000000, 0.913000, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 51809430.000000, 0.909300, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 13683249.000000, 0.905900, 13.000000, 10000.000000
3.000000, 0.400000, 0.400000, 84135073.000000, 0.920200, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 45588207.000000, 0.919400, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 50534839.000000, 0.911100, 13.000000, 10000.000000
3.000000, 0.400000, 0.400000, 37709004.000000, 0.909300, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 19072413.000000, 0.918300, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 92749732.000000, 0.917100, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 78375177.000000, 0.905400, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 64742646.000000, 0.910500, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 40839021.000000, 0.915800, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 82453398.000000, 0.912200, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 54997482.000000, 0.912300, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 44898005.000000, 0.907400, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 45595495.000000, 0.910100, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 23496633.000000, 0.916300, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 10121455.000000, 0.911100, 8.000000, 10000.000000
3.000000, 0.400000, 0.400000, 55903893.000000, 0.916600, 10.000000, 10000.000000
3.000000, 0.400000, 0.400000, 88901093.000000, 0.910500, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 7317908.000000, 0.911400, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 85970837.000000, 0.913700, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 82935485.000000, 0.919100, 5.000000, 10000.000000
3.000000, 0.400000, 0.400000, 28399209.000000, 0.913200, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 63534774.000000, 0.915900, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 17357678.000000, 0.903600, 9.000000, 10000.000000
3.000000, 0.400000, 0.400000, 76050685.000000, 0.912800, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 70351772.000000, 0.911300, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 36098070.000000, 0.914800, 10.000000, 10000.000000
3.000000, 0.400000, 0.400000, 7724080.000000, 0.907700, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 97099103.000000, 0.913400, 6.000000, 10000.000000
3.000000, 0.400000, 0.400000, 45123060.000000, 0.907600, 11.000000, 10000.000000
3.000000, 0.400000, 0.400000, 89418990.000000, 0.918200, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 68113981.000000, 0.913500, 7.000000, 10000.000000
3.000000, 0.400000, 0.400000, 78059965.000000, 0.911000, 7.000000, 10000.000000
6.000000, 0.160000, 0.160000, 9835844.000000, 0.000000, 19.000000, 10000.000000
6.000000, 0.160000, 0.160000, 77621648.000000, 0.000000, 18.000000, 10000.000000
6.000000, 0.160000, 0.160000, 65802579.000000, 0.000000, 19.000000, 10000.000000
6.000000, 0.160000, 0.160000, 44448965.000000, 0.000000, 18.000000, 10000.000000
6.000000, 0.160000, 0.160000, 43868507.000000, 0.000000, 20.000000, 10000.000000
6.000000, 0.160000, 0.160000, 86001193.000000, 0.000000, 22.000000, 10000.000000
6.000000, 0.160000, 0.160000, 9508618.000000, 0.000000, 20.000000, 10000.000000
6.000000, 0.160000, 0.160000, 70039434.000000, 0.000000, 17.000000, 10000.000000
6.000000, 0.160000, 0.160000, 20945483.000000, 0.000000, 19.000000, 10000.000000
6.000000, 0.160000, 0.160000, 10323557.000000, 0.000000, 23.000000, 10000.000000
6.000000, 0.160000, 0.160000, 53121418.000000, 0.000000, 19.000000, 10000.000000
6.000000, 0.160000, 0.160000, 97586611.000000, 0.000000, 19.000000, 10000.000000
6.000000, 0.160000, 0.160000, 73839483.000000, 0.000000, 18.000000, 10000.000000
6.000000, 0.160000, 0.160000, 76352829.000000, 0.000000, 20.000000, 10000.000000
6.000000, 0.160000, 0.160000, 72030249.000000, 0.000000, 18.000000, 10000.000000
6.000000, 0.160000, 0.160000, 78820365.000000, 0.000000, 18.000000, 10000.000000
