W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.250000, 0.250000, 44104538.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 57832741.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 30396188.000000, 0.000000, 17.000000, 100000.000000
3.000000, 0.250000, 0.250000, 93175363.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 84281034.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 58547426.000000, 0.000000, 17.000000, 100000.000000
3.000000, 0.250000, 0.250000, 36585038.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 11454705.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 15522268.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 6169143.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.270000, 0.270000, 61456587.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 81448226.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 82083012.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 45469154.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 52496367.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 72811651.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 29361408.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 79434779.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 32962450.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 26506856.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 89629819.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 94457381.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 31992191.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 21120022.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 34678111.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 46985364.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 69844643.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 88965804.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 49528176.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 55918372.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 22310470.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 20987862.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 64802395.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 26037946.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 50740683.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 28365848.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 52158939.000000, 0.000000, 20.000000, 100000.000000
3.000000, 0.270000, 0.270000, 35978930.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 75243680.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 68268742.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 69203331.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 53675395.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 57763913.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 21576478.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 78558616.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 60778520.000000, 0.000000, 21.000000, 100000.000000
3.000000, 0.270000, 0.270000, 46925034.000000, 0.000000, 22.000000, 100000.000000
3.000000, 0.270000, 0.270000, 90920973.000000, 0.000000, 20.000000, 100000.000000
