W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.310000, 0.310000, 37709004.000000, 0.589540, 42.000000, 100000.000000
3.000000, 0.310000, 0.310000, 19072413.000000, 0.592060, 43.000000, 100000.000000
3.000000, 0.310000, 0.310000, 92749732.000000, 0.586240, 38.000000, 100000.000000
3.000000, 0.310000, 0.310000, 78375177.000000, 0.590170, 43.000000, 100000.000000
3.000000, 0.310000, 0.310000, 64742646.000000, 0.595100, 45.000000, 100000.000000
3.000000, 0.310000, 0.310000, 40839021.000000, 0.588530, 44.000000, 100000.000000
3.000000, 0.310000, 0.310000, 82453398.000000, 0.591910, 43.000000, 100000.000000
3.000000, 0.310000, 0.310000, 54997482.000000, 0.604110, 34.000000, 100000.000000
3.000000, 0.310000, 0.310000, 44898005.000000, 0.589050, 38.000000, 100000.000000
3.000000, 0.310000, 0.310000, 45595495.000000, 0.601590, 49.000000, 100000.000000
3.000000, 0.310000, 0.310000, 23496633.000000, 0.597670, 48.000000, 100000.000000
3.000000, 0.310000, 0.310000, 10121455.000000, 0.581140, 47.000000, 100000.000000
3.000000, 0.310000, 0.310000, 55903893.000000, 0.598200, 46.000000, 100000.000000
3.000000, 0.310000, 0.310000, 88901093.000000, 0.595510, 35.000000, 100000.000000
3.000000, 0.310000, 0.310000, 7317908.000000, 0.587070, 49.000000, 100000.000000
3.000000, 0.310000, 0.310000, 85970837.000000, 0.598350, 43.000000, 100000.000000
3.000000, 0.310000, 0.310000, 82935485.000000, 0.585790, 43.000000, 100000.000000
3.000000, 0.310000, 0.310000, 28399209.000000, 0.581790, 64.000000, 100000.000000
3.000000, 0.310000, 0.310000, 63534774.000000, 0.591770, 39.000000, 100000.000000
3.000000, 0.310000, 0.310000, 17357678.000000, 0.583630, 44.000000, 100000.000000
3.000000, 0.310000, 0.310000, 76050685.000000, 0.605960, 43.000000, 100000.000000
3.000000, 0.310000, 0.310000, 70351772.000000, 0.593720, 39.000000, 100000.000000
3.000000, 0.310000, 0.310000, 36098070.000000, 0.584280, 52.000000, 100000.000000
3.000000, 0.310000, 0.310000, 7724080.000000, 0.583780, 51.000000, 100000.000000
3.000000, 0.310000, 0.310000, 97099103.000000, 0.600950, 39.000000, 100000.000000
3.000000, 0.310000, 0.310000, 45123060.000000, 0.593840, 46.000000, 100000.000000
3.000000, 0.310000, 0.310000, 89418990.000000, 0.591560, 56.000000, 100000.000000
3.000000, 0.310000, 0.310000, 68113981.000000, 0.585560, 44.000000, 100000.000000
3.000000, 0.310000, 0.310000, 78059965.000000, 0.596590, 42.000000, 100000.000000
3.000000, 0.350000, 0.350000, 9835844.000000, 0.804410, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 77621648.000000, 0.808870, 19.000000, 100000.000000
3.000000, 0.350000, 0.350000, 65802579.000000, 0.806370, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 44448965.000000, 0.806300, 14.000000, 100000.000000
3.000000, 0.350000, 0.350000, 43868507.000000, 0.803170, 19.000000, 100000.000000
3.000000, 0.350000, 0.350000, 86001193.000000, 0.803390, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 9508618.000000, 0.807840, 14.000000, 100000.000000
3.000000, 0.350000, 0.350000, 70039434.000000, 0.804920, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 20945483.000000, 0.808630, 19.000000, 100000.000000
3.000000, 0.350000, 0.350000, 10323557.000000, 0.805140, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 53121418.000000, 0.808400, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 97586611.000000, 0.802850, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 73839483.000000, 0.805080, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 76352829.000000, 0.805260, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 72030249.000000, 0.804970, 13.000000, 100000.000000
3.000000, 0.350000, 0.350000, 78820365.000000, 0.804000, 20.000000, 100000.000000
3.000000, 0.350000, 0.350000, 51809430.000000, 0.805590, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 13683249.000000, 0.800220, 28.000000, 100000.000000
3.000000, 0.350000, 0.350000, 84135073.000000, 0.801650, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 45588207.000000, 0.811590, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 50534839.000000, 0.807900, 22.000000, 100000.000000
3.000000, 0.350000, 0.350000, 37709004.000000, 0.801420, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 19072413.000000, 0.806720, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 92749732.000000, 0.801550, 18.000000, 100000.000000
3.000000, 0.350000, 0.350000, 78375177.000000, 0.807540, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 64742646.000000, 0.804910, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 40839021.000000, 0.805740, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 82453398.000000, 0.803340, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 54997482.000000, 0.806550, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 44898005.000000, 0.808600, 24.000000, 100000.000000
3.000000, 0.350000, 0.350000, 45595495.000000, 0.805780, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 23496633.000000, 0.813400, 17.000000, 100000.000000
3.000000, 0.350000, 0.350000, 10121455.000000, 0.806600, 20.000000, 100000.000000
3.000000, 0.350000, 0.350000, 55903893.000000, 0.807390, 18.000000, 100000.000000
3.000000, 0.350000, 0.350000, 88901093.000000, 0.804560, 18.000000, 100000.000000
3.000000, 0.350000, 0.350000, 7317908.000000, 0.808730, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 85970837.000000, 0.806890, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 82935485.000000, 0.805070, 16.000000, 100000.000000
3.000000, 0.350000, 0.350000, 28399209.000000, 0.809020, 15.000000, 100000.000000
3.000000, 0.350000, 0.350000, 63534774.000000, 0.808090, 18.000000, 100000.000000
